company,name_id,division,date,hours
Подрядчик4 ПРР,361,Подразделение1,2023-01-09,11.0
Подрядчик3,66,Подразделение2,2023-01-09,10.8
Подрядчик3,69,Подразделение2,2023-01-09,11.8
Подрядчик3,70,Подразделение2,2023-01-09,13.7
Подрядчик3,77,Подразделение2,2023-01-09,13.1
Подрядчик3,82,Подразделение2,2023-01-09,11.1
Подрядчик3,83,Подразделение2,2023-01-09,11.5
Подрядчик3,85,Подразделение2,2023-01-09,13.0
Подрядчик3,90,Подразделение2,2023-01-09,11.8
Подрядчик3,91,Подразделение2,2023-01-09,10.4
Подрядчик3,92,Подразделение2,2023-01-09,11.4
Подрядчик3,93,Подразделение2,2023-01-09,13.9
Подрядчик3,99,Подразделение2,2023-01-09,11.0
Подрядчик3,104,Подразделение2,2023-01-09,13.0
Подрядчик3,105,Подразделение2,2023-01-09,13.0
Подрядчик3,106,Подразделение2,2023-01-09,13.0
Подрядчик3,111,Подразделение2,2023-01-09,13.0
Подрядчик3,114,Подразделение2,2023-01-09,11.0
Подрядчик3,115,Подразделение2,2023-01-09,11.0
Подрядчик3,124,Подразделение2,2023-01-09,11.0
Подрядчик3,126,Подразделение2,2023-01-09,11.0
Подрядчик3,128,Подразделение2,2023-01-09,13.3
Подрядчик3,131,Подразделение2,2023-01-09,11.0
Подрядчик3,132,Подразделение2,2023-01-09,11.0
Подрядчик3,134,Подразделение2,2023-01-09,11.0
Подрядчик3,137,Подразделение2,2023-01-09,13.0
Подрядчик3,139,Подразделение2,2023-01-09,11.0
Подрядчик3,142,Подразделение2,2023-01-09,11.0
Подрядчик3,143,Подразделение2,2023-01-09,11.0
Подрядчик3,146,Подразделение2,2023-01-09,11.0
Подрядчик3,147,Подразделение2,2023-01-09,11.0
Подрядчик3,153,Подразделение2,2023-01-09,11.0
Подрядчик3,156,Подразделение2,2023-01-09,13.0
Подрядчик3,160,Подразделение2,2023-01-09,11.0
Подрядчик3,164,Подразделение2,2023-01-09,13.0
Подрядчик3,165,Подразделение2,2023-01-09,13.0
Подрядчик3,173,Подразделение2,2023-01-09,11.0
Подрядчик3,176,Подразделение2,2023-01-09,13.0
Подрядчик3,177,Подразделение2,2023-01-09,11.0
Подрядчик3 ПРР,183,Подразделение2,2023-01-09,11.0
Подрядчик3 ПРР,184,Подразделение2,2023-01-09,11.0
Подрядчик5,188,Подразделение2,2023-01-09,13.5
Подрядчик5,196,Подразделение2,2023-01-09,13.3
Подрядчик5,198,Подразделение2,2023-01-09,11.0
Подрядчик5,200,Подразделение2,2023-01-09,11.5
Подрядчик5,203,Подразделение2,2023-01-09,11.0
Подрядчик5,205,Подразделение2,2023-01-09,11.3
Подрядчик5,208,Подразделение2,2023-01-09,13.6
Подрядчик5,210,Подразделение2,2023-01-09,11.0
Подрядчик5,211,Подразделение2,2023-01-09,11.4
Подрядчик5,221,Подразделение2,2023-01-09,12.1
Подрядчик5,223,Подразделение2,2023-01-09,12.6
Подрядчик5,225,Подразделение2,2023-01-09,11.0
Подрядчик5,228,Подразделение2,2023-01-09,11.0
Подрядчик5,229,Подразделение2,2023-01-09,11.0
Подрядчик5,231,Подразделение2,2023-01-09,12.8
Подрядчик5,236,Подразделение2,2023-01-09,11.0
Подрядчик5,237,Подразделение2,2023-01-09,11.9
Подрядчик5,241,Подразделение2,2023-01-09,12.8
Подрядчик5,242,Подразделение2,2023-01-09,11.2
Подрядчик5 ПРР,251,Подразделение2,2023-01-09,11.0
Подрядчик5 ПРР,256,Подразделение2,2023-01-09,11.0
Подрядчик1,55,Подразделение1,2023-01-10,9.5
Подрядчик1,56,Подразделение1,2023-01-10,11.0
Подрядчик1,66,Подразделение1,2023-01-10,10.8
Подрядчик1,81,Подразделение1,2023-01-10,10.5
Подрядчик1,109,Подразделение1,2023-01-10,11.7
Подрядчик1,123,Подразделение1,2023-01-10,9.5
Подрядчик1,137,Подразделение1,2023-01-10,8.8
Подрядчик1,138,Подразделение1,2023-01-10,11.7
Подрядчик1,169,Подразделение1,2023-01-10,9.3
Подрядчик1,171,Подразделение1,2023-01-10,9.1
Подрядчик2,180,Подразделение1,2023-01-10,11.0
Подрядчик2,181,Подразделение1,2023-01-10,11.0
Подрядчик2,182,Подразделение1,2023-01-10,11.0
Подрядчик2,183,Подразделение1,2023-01-10,11.0
Подрядчик2,184,Подразделение1,2023-01-10,11.0
Подрядчик2,185,Подразделение1,2023-01-10,11.0
Подрядчик2,187,Подразделение1,2023-01-10,11.0
Подрядчик2,189,Подразделение1,2023-01-10,11.0
Подрядчик2,190,Подразделение1,2023-01-10,11.0
Подрядчик2,191,Подразделение1,2023-01-10,11.0
Подрядчик3,197,Подразделение1,2023-01-10,11.5
Подрядчик3,198,Подразделение1,2023-01-10,9.9
Подрядчик3,199,Подразделение1,2023-01-10,10.7
Подрядчик3,200,Подразделение1,2023-01-10,11.2
Подрядчик3,201,Подразделение1,2023-01-10,11.6
Подрядчик3,202,Подразделение1,2023-01-10,11.8
Подрядчик3,205,Подразделение1,2023-01-10,11.7
Подрядчик3,206,Подразделение1,2023-01-10,11.0
Подрядчик3,213,Подразделение1,2023-01-10,11.6
Подрядчик3,225,Подразделение1,2023-01-10,11.4
Подрядчик3,232,Подразделение1,2023-01-10,10.7
Подрядчик3,233,Подразделение1,2023-01-10,11.2
Подрядчик3,239,Подразделение1,2023-01-10,11.4
Подрядчик3,241,Подразделение1,2023-01-10,10.1
Подрядчик3,242,Подразделение1,2023-01-10,10.4
Подрядчик3,245,Подразделение1,2023-01-10,11.1
Подрядчик3,247,Подразделение1,2023-01-10,11.7
Подрядчик3,248,Подразделение1,2023-01-10,11.6
Подрядчик3,249,Подразделение1,2023-01-10,11.2
Подрядчик3,250,Подразделение1,2023-01-10,11.7
Подрядчик3,253,Подразделение1,2023-01-10,11.9
Подрядчик3,255,Подразделение1,2023-01-10,11.3
Подрядчик3,258,Подразделение1,2023-01-10,10.1
Подрядчик3,259,Подразделение1,2023-01-10,11.5
Подрядчик3,260,Подразделение1,2023-01-10,11.4
Подрядчик3,267,Подразделение1,2023-01-10,11.3
Подрядчик3,269,Подразделение1,2023-01-10,11.2
Подрядчик3,273,Подразделение1,2023-01-10,11.0
Подрядчик3,279,Подразделение1,2023-01-10,11.3
Подрядчик3 ПРР,288,Подразделение1,2023-01-10,11.0
Подрядчик4,301,Подразделение1,2023-01-10,11.6
Подрядчик4,302,Подразделение1,2023-01-10,11.0
Подрядчик4,305,Подразделение1,2023-01-10,10.8
Подрядчик4,311,Подразделение1,2023-01-10,8.9
Подрядчик4,314,Подразделение1,2023-01-10,10.5
Подрядчик4,319,Подразделение1,2023-01-10,11.5
Подрядчик4,320,Подразделение1,2023-01-10,11.3
Подрядчик4,323,Подразделение1,2023-01-10,11.9
Подрядчик4,327,Подразделение1,2023-01-10,10.3
Подрядчик4,331,Подразделение1,2023-01-10,11.6
Подрядчик4,335,Подразделение1,2023-01-10,10.4
Подрядчик4,338,Подразделение1,2023-01-10,11.4
Подрядчик4,343,Подразделение1,2023-01-10,11.2
Подрядчик4,346,Подразделение1,2023-01-10,11.0
Подрядчик4,347,Подразделение1,2023-01-10,11.7
Подрядчик4,348,Подразделение1,2023-01-10,11.3
Подрядчик4,349,Подразделение1,2023-01-10,11.7
Подрядчик4,350,Подразделение1,2023-01-10,11.0
Подрядчик4,352,Подразделение1,2023-01-10,11.0
Подрядчик4 ПРР,361,Подразделение1,2023-01-10,11.0
Подрядчик1,6,Подразделение2,2023-01-10,10.5
Подрядчик1,15,Подразделение2,2023-01-10,11.0
Подрядчик1,23,Подразделение2,2023-01-10,11.7
Подрядчик1,29,Подразделение2,2023-01-10,11.7
Подрядчик1,32,Подразделение2,2023-01-10,11.0
Подрядчик1,45,Подразделение2,2023-01-10,11.0
Подрядчик3,65,Подразделение2,2023-01-10,11.0
Подрядчик3,66,Подразделение2,2023-01-10,10.5
Подрядчик3,67,Подразделение2,2023-01-10,11.3
Подрядчик3,69,Подразделение2,2023-01-10,11.9
Подрядчик3,70,Подразделение2,2023-01-10,12.3
Подрядчик3,71,Подразделение2,2023-01-10,10.3
Подрядчик3,72,Подразделение2,2023-01-10,11.6
Подрядчик3,77,Подразделение2,2023-01-10,13.1
Подрядчик3,78,Подразделение2,2023-01-10,10.3
Подрядчик3,82,Подразделение2,2023-01-10,11.0
Подрядчик3,83,Подразделение2,2023-01-10,11.6
Подрядчик3,85,Подразделение2,2023-01-10,12.9
Подрядчик3,89,Подразделение2,2023-01-10,11.0
Подрядчик3,92,Подразделение2,2023-01-10,11.5
Подрядчик3,93,Подразделение2,2023-01-10,13.4
Подрядчик3,94,Подразделение2,2023-01-10,13.5
Подрядчик3,99,Подразделение2,2023-01-10,11.0
Подрядчик3,105,Подразделение2,2023-01-10,13.0
Подрядчик3,111,Подразделение2,2023-01-10,13.0
Подрядчик3,114,Подразделение2,2023-01-10,13.0
Подрядчик3,117,Подразделение2,2023-01-10,11.0
Подрядчик3,124,Подразделение2,2023-01-10,11.0
Подрядчик3,125,Подразделение2,2023-01-10,11.0
Подрядчик3,126,Подразделение2,2023-01-10,11.0
Подрядчик3,128,Подразделение2,2023-01-10,13.1
Подрядчик3,129,Подразделение2,2023-01-10,11.0
Подрядчик3,132,Подразделение2,2023-01-10,11.0
Подрядчик3,134,Подразделение2,2023-01-10,12.0
Подрядчик3,136,Подразделение2,2023-01-10,11.0
Подрядчик3,137,Подразделение2,2023-01-10,13.0
Подрядчик3,139,Подразделение2,2023-01-10,11.0
Подрядчик3,141,Подразделение2,2023-01-10,11.0
Подрядчик3,142,Подразделение2,2023-01-10,13.0
Подрядчик3,153,Подразделение2,2023-01-10,11.0
Подрядчик3,156,Подразделение2,2023-01-10,12.0
Подрядчик3,160,Подразделение2,2023-01-10,11.0
Подрядчик3,164,Подразделение2,2023-01-10,13.0
Подрядчик3,165,Подразделение2,2023-01-10,13.0
Подрядчик3,172,Подразделение2,2023-01-10,11.0
Подрядчик3,173,Подразделение2,2023-01-10,11.0
Подрядчик3,174,Подразделение2,2023-01-10,11.0
Подрядчик3,175,Подразделение2,2023-01-10,11.0
Подрядчик3,176,Подразделение2,2023-01-10,13.0
Подрядчик3,177,Подразделение2,2023-01-10,11.0
Подрядчик5,188,Подразделение2,2023-01-10,13.3
Подрядчик5,190,Подразделение2,2023-01-10,9.7
Подрядчик5,192,Подразделение2,2023-01-10,11.7
Подрядчик5,196,Подразделение2,2023-01-10,13.4
Подрядчик5,200,Подразделение2,2023-01-10,11.4
Подрядчик5,201,Подразделение2,2023-01-10,11.0
Подрядчик5,203,Подразделение2,2023-01-10,13.0
Подрядчик5,207,Подразделение2,2023-01-10,11.0
Подрядчик5,208,Подразделение2,2023-01-10,13.4
Подрядчик5,218,Подразделение2,2023-01-10,11.7
Подрядчик5,221,Подразделение2,2023-01-10,13.5
Подрядчик5,222,Подразделение2,2023-01-10,11.0
Подрядчик5,226,Подразделение2,2023-01-10,11.6
Подрядчик5,228,Подразделение2,2023-01-10,13.0
Подрядчик5,229,Подразделение2,2023-01-10,11.0
Подрядчик5,230,Подразделение2,2023-01-10,13.3
Подрядчик5,232,Подразделение2,2023-01-10,11.7
Подрядчик5,238,Подразделение2,2023-01-10,11.4
Подрядчик5,242,Подразделение2,2023-01-10,11.4
Подрядчик5,244,Подразделение2,2023-01-10,12.0
Подрядчик1,27,Подразделение1,2023-01-11,11.3
Подрядчик1,28,Подразделение1,2023-01-11,10.0
Подрядчик1,47,Подразделение1,2023-01-11,11.0
Подрядчик1,49,Подразделение1,2023-01-11,8.6
Подрядчик1,51,Подразделение1,2023-01-11,11.1
Подрядчик1,55,Подразделение1,2023-01-11,9.0
Подрядчик1,67,Подразделение1,2023-01-11,11.0
Подрядчик1,115,Подразделение1,2023-01-11,11.7
Подрядчик1,128,Подразделение1,2023-01-11,9.5
Подрядчик1,171,Подразделение1,2023-01-11,10.0
Подрядчик3,192,Подразделение1,2023-01-11,12.5
Подрядчик3,197,Подразделение1,2023-01-11,11.4
Подрядчик3,199,Подразделение1,2023-01-11,11.4
Подрядчик3,200,Подразделение1,2023-01-11,11.1
Подрядчик3,201,Подразделение1,2023-01-11,12.9
Подрядчик3,202,Подразделение1,2023-01-11,11.9
Подрядчик3,204,Подразделение1,2023-01-11,1.1
Подрядчик3,206,Подразделение1,2023-01-11,11.0
Подрядчик3,209,Подразделение1,2023-01-11,8.8
Подрядчик3,212,Подразделение1,2023-01-11,11.8
Подрядчик3,214,Подразделение1,2023-01-11,11.4
Подрядчик3,219,Подразделение1,2023-01-11,11.9
Подрядчик3,223,Подразделение1,2023-01-11,11.5
Подрядчик3,225,Подразделение1,2023-01-11,11.6
Подрядчик3,226,Подразделение1,2023-01-11,11.3
Подрядчик3,232,Подразделение1,2023-01-11,10.3
Подрядчик3,236,Подразделение1,2023-01-11,11.2
Подрядчик3,239,Подразделение1,2023-01-11,11.5
Подрядчик3,245,Подразделение1,2023-01-11,11.2
Подрядчик3,247,Подразделение1,2023-01-11,12.5
Подрядчик3,249,Подразделение1,2023-01-11,12.4
Подрядчик3,250,Подразделение1,2023-01-11,11.4
Подрядчик3,253,Подразделение1,2023-01-11,11.7
Подрядчик3,255,Подразделение1,2023-01-11,11.4
Подрядчик3,258,Подразделение1,2023-01-11,10.7
Подрядчик3,259,Подразделение1,2023-01-11,11.9
Подрядчик3,260,Подразделение1,2023-01-11,11.7
Подрядчик3,269,Подразделение1,2023-01-11,10.3
Подрядчик3,271,Подразделение1,2023-01-11,11.0
Подрядчик3,273,Подразделение1,2023-01-11,11.0
Подрядчик3,282,Подразделение1,2023-01-11,12.0
Подрядчик3 ПРР,298,Подразделение1,2023-01-11,11.0
Подрядчик4,301,Подразделение1,2023-01-11,10.9
Подрядчик4,302,Подразделение1,2023-01-11,11.0
Подрядчик4,305,Подразделение1,2023-01-11,11.2
Подрядчик4,314,Подразделение1,2023-01-11,10.5
Подрядчик4,315,Подразделение1,2023-01-11,11.8
Подрядчик4,319,Подразделение1,2023-01-11,11.5
Подрядчик4,320,Подразделение1,2023-01-11,11.5
Подрядчик4,323,Подразделение1,2023-01-11,11.6
Подрядчик4,326,Подразделение1,2023-01-11,11.7
Подрядчик4,327,Подразделение1,2023-01-11,10.6
Подрядчик4,331,Подразделение1,2023-01-11,11.6
Подрядчик4,337,Подразделение1,2023-01-11,11.0
Подрядчик4,338,Подразделение1,2023-01-11,11.6
Подрядчик4,342,Подразделение1,2023-01-11,11.1
Подрядчик4,343,Подразделение1,2023-01-11,11.4
Подрядчик4,351,Подразделение1,2023-01-11,10.7
Подрядчик4,352,Подразделение1,2023-01-11,11.0
Подрядчик4 ПРР,361,Подразделение1,2023-01-11,11.0
Подрядчик1,5,Подразделение2,2023-01-11,11.0
Подрядчик1,29,Подразделение2,2023-01-11,9.6
Подрядчик1,32,Подразделение2,2023-01-11,11.0
Подрядчик1,33,Подразделение2,2023-01-11,11.0
Подрядчик1,45,Подразделение2,2023-01-11,11.0
Подрядчик2,50,Подразделение2,2023-01-11,11.0
Подрядчик2,51,Подразделение2,2023-01-11,11.0
Подрядчик2,55,Подразделение2,2023-01-11,11.0
Подрядчик2,56,Подразделение2,2023-01-11,11.0
Подрядчик2,60,Подразделение2,2023-01-11,11.0
Подрядчик2,61,Подразделение2,2023-01-11,11.0
Подрядчик2,62,Подразделение2,2023-01-11,11.0
Подрядчик2,64,Подразделение2,2023-01-11,11.0
Подрядчик3,66,Подразделение2,2023-01-11,10.8
Подрядчик3,67,Подразделение2,2023-01-11,11.4
Подрядчик3,72,Подразделение2,2023-01-11,11.0
Подрядчик3,77,Подразделение2,2023-01-11,11.1
Подрядчик3,78,Подразделение2,2023-01-11,11.2
Подрядчик3,83,Подразделение2,2023-01-11,11.3
Подрядчик3,92,Подразделение2,2023-01-11,11.4
Подрядчик3,93,Подразделение2,2023-01-11,11.9
Подрядчик3,94,Подразделение2,2023-01-11,11.7
Подрядчик3,95,Подразделение2,2023-01-11,11.0
Подрядчик3,97,Подразделение2,2023-01-11,11.4
Подрядчик3,100,Подразделение2,2023-01-11,11.6
Подрядчик3,106,Подразделение2,2023-01-11,11.0
Подрядчик3,111,Подразделение2,2023-01-11,11.0
Подрядчик3,114,Подразделение2,2023-01-11,11.0
Подрядчик3,124,Подразделение2,2023-01-11,11.0
Подрядчик3,125,Подразделение2,2023-01-11,11.0
Подрядчик3,131,Подразделение2,2023-01-11,11.0
Подрядчик3,137,Подразделение2,2023-01-11,11.0
Подрядчик3,139,Подразделение2,2023-01-11,11.0
Подрядчик3,141,Подразделение2,2023-01-11,11.0
Подрядчик3,142,Подразделение2,2023-01-11,11.0
Подрядчик3,146,Подразделение2,2023-01-11,11.0
Подрядчик3,147,Подразделение2,2023-01-11,11.0
Подрядчик3,158,Подразделение2,2023-01-11,11.0
Подрядчик3,164,Подразделение2,2023-01-11,11.0
Подрядчик3,165,Подразделение2,2023-01-11,11.0
Подрядчик3,174,Подразделение2,2023-01-11,11.0
Подрядчик5,192,Подразделение2,2023-01-11,11.7
Подрядчик5,195,Подразделение2,2023-01-11,10.4
Подрядчик5,201,Подразделение2,2023-01-11,11.0
Подрядчик5,203,Подразделение2,2023-01-11,11.0
Подрядчик5,218,Подразделение2,2023-01-11,11.2
Подрядчик5,222,Подразделение2,2023-01-11,11.0
Подрядчик5,223,Подразделение2,2023-01-11,11.0
Подрядчик5,225,Подразделение2,2023-01-11,11.0
Подрядчик5,226,Подразделение2,2023-01-11,11.6
Подрядчик5,230,Подразделение2,2023-01-11,11.7
Подрядчик5,237,Подразделение2,2023-01-11,11.5
Подрядчик5,241,Подразделение2,2023-01-11,9.6
Подрядчик5,242,Подразделение2,2023-01-11,11.5
Подрядчик5,243,Подразделение2,2023-01-11,22.3
Подрядчик5,244,Подразделение2,2023-01-11,12.0
Подрядчик5,245,Подразделение2,2023-01-11,11.0
Подрядчик5,246,Подразделение2,2023-01-11,11.0
Подрядчик5,247,Подразделение2,2023-01-11,11.0
Подрядчик1,15,Подразделение1,2023-01-12,10.4
Подрядчик1,17,Подразделение1,2023-01-12,11.3
Подрядчик1,24,Подразделение1,2023-01-12,10.4
Подрядчик1,27,Подразделение1,2023-01-12,11.7
Подрядчик1,44,Подразделение1,2023-01-12,11.3
Подрядчик1,85,Подразделение1,2023-01-12,12.0
Подрядчик1,96,Подразделение1,2023-01-12,10.9
Подрядчик1,102,Подразделение1,2023-01-12,13.0
Подрядчик1,122,Подразделение1,2023-01-12,12.8
Подрядчик1,123,Подразделение1,2023-01-12,9.3
Подрядчик1,132,Подразделение1,2023-01-12,11.3
Подрядчик1,138,Подразделение1,2023-01-12,12.8
Подрядчик1,168,Подразделение1,2023-01-12,10.6
Подрядчик3,192,Подразделение1,2023-01-12,12.8
Подрядчик3,193,Подразделение1,2023-01-12,13.6
Подрядчик3,197,Подразделение1,2023-01-12,13.7
Подрядчик3,198,Подразделение1,2023-01-12,11.2
Подрядчик3,202,Подразделение1,2023-01-12,13.7
Подрядчик3,203,Подразделение1,2023-01-12,12.2
Подрядчик3,205,Подразделение1,2023-01-12,13.8
Подрядчик3,206,Подразделение1,2023-01-12,13.0
Подрядчик3,207,Подразделение1,2023-01-12,2.0
Подрядчик3,209,Подразделение1,2023-01-12,9.0
Подрядчик3,210,Подразделение1,2023-01-12,12.5
Подрядчик3,211,Подразделение1,2023-01-12,12.6
Подрядчик3,212,Подразделение1,2023-01-12,13.1
Подрядчик3,213,Подразделение1,2023-01-12,13.6
Подрядчик3,215,Подразделение1,2023-01-12,11.2
Подрядчик3,219,Подразделение1,2023-01-12,11.1
Подрядчик3,221,Подразделение1,2023-01-12,11.2
Подрядчик3,225,Подразделение1,2023-01-12,13.5
Подрядчик3,227,Подразделение1,2023-01-12,12.3
Подрядчик3,228,Подразделение1,2023-01-12,13.1
Подрядчик3,233,Подразделение1,2023-01-12,13.1
Подрядчик3,236,Подразделение1,2023-01-12,10.6
Подрядчик3,239,Подразделение1,2023-01-12,11.2
Подрядчик3,245,Подразделение1,2023-01-12,11.2
Подрядчик3,247,Подразделение1,2023-01-12,13.8
Подрядчик3,248,Подразделение1,2023-01-12,11.3
Подрядчик3,249,Подразделение1,2023-01-12,13.2
Подрядчик3,253,Подразделение1,2023-01-12,13.8
Подрядчик3,259,Подразделение1,2023-01-12,13.7
Подрядчик3,260,Подразделение1,2023-01-12,11.3
Подрядчик3,263,Подразделение1,2023-01-12,11.4
Подрядчик3,270,Подразделение1,2023-01-12,13.4
Подрядчик3,273,Подразделение1,2023-01-12,12.0
Подрядчик3,282,Подразделение1,2023-01-12,13.0
Подрядчик3 ПРР,288,Подразделение1,2023-01-12,11.0
Подрядчик4,302,Подразделение1,2023-01-12,13.0
Подрядчик4,305,Подразделение1,2023-01-12,11.3
Подрядчик4,308,Подразделение1,2023-01-12,13.0
Подрядчик4,311,Подразделение1,2023-01-12,12.9
Подрядчик4,314,Подразделение1,2023-01-12,10.4
Подрядчик4,316,Подразделение1,2023-01-12,14.0
Подрядчик4,319,Подразделение1,2023-01-12,11.7
Подрядчик4,320,Подразделение1,2023-01-12,11.6
Подрядчик4,323,Подразделение1,2023-01-12,13.5
Подрядчик4,326,Подразделение1,2023-01-12,13.7
Подрядчик4,327,Подразделение1,2023-01-12,13.3
Подрядчик4,331,Подразделение1,2023-01-12,11.0
Подрядчик4,333,Подразделение1,2023-01-12,13.4
Подрядчик4,338,Подразделение1,2023-01-12,13.8
Подрядчик4,342,Подразделение1,2023-01-12,12.9
Подрядчик4,343,Подразделение1,2023-01-12,13.3
Подрядчик4,346,Подразделение1,2023-01-12,13.0
Подрядчик4,347,Подразделение1,2023-01-12,14.7
Подрядчик4,349,Подразделение1,2023-01-12,13.8
Подрядчик4,350,Подразделение1,2023-01-12,14.6
Подрядчик4,352,Подразделение1,2023-01-12,13.0
Подрядчик4 ПРР,361,Подразделение1,2023-01-12,11.0
Подрядчик1,5,Подразделение2,2023-01-12,11.0
Подрядчик1,10,Подразделение2,2023-01-12,11.0
Подрядчик1,22,Подразделение2,2023-01-12,11.0
Подрядчик1,45,Подразделение2,2023-01-12,11.0
Подрядчик1,49,Подразделение2,2023-01-12,11.0
Подрядчик2,50,Подразделение2,2023-01-12,11.0
Подрядчик2,51,Подразделение2,2023-01-12,11.0
Подрядчик2,52,Подразделение2,2023-01-12,11.0
Подрядчик2,53,Подразделение2,2023-01-12,11.0
Подрядчик2,57,Подразделение2,2023-01-12,11.0
Подрядчик2,59,Подразделение2,2023-01-12,11.0
Подрядчик2,60,Подразделение2,2023-01-12,11.0
Подрядчик2,61,Подразделение2,2023-01-12,11.0
Подрядчик3,65,Подразделение2,2023-01-12,13.0
Подрядчик3,67,Подразделение2,2023-01-12,11.1
Подрядчик3,70,Подразделение2,2023-01-12,14.6
Подрядчик3,77,Подразделение2,2023-01-12,14.5
Подрядчик3,78,Подразделение2,2023-01-12,13.3
Подрядчик3,82,Подразделение2,2023-01-12,11.1
Подрядчик3,87,Подразделение2,2023-01-12,12.1
Подрядчик3,92,Подразделение2,2023-01-12,11.1
Подрядчик3,95,Подразделение2,2023-01-12,13.0
Подрядчик3,97,Подразделение2,2023-01-12,13.2
Подрядчик3,99,Подразделение2,2023-01-12,13.0
Подрядчик3,100,Подразделение2,2023-01-12,14.1
Подрядчик3,105,Подразделение2,2023-01-12,14.0
Подрядчик3,116,Подразделение2,2023-01-12,14.0
Подрядчик3,117,Подразделение2,2023-01-12,14.0
Подрядчик3,124,Подразделение2,2023-01-12,14.0
Подрядчик3,125,Подразделение2,2023-01-12,11.0
Подрядчик3,128,Подразделение2,2023-01-12,14.4
Подрядчик3,131,Подразделение2,2023-01-12,11.0
Подрядчик3,137,Подразделение2,2023-01-12,13.0
Подрядчик3,141,Подразделение2,2023-01-12,13.0
Подрядчик3,145,Подразделение2,2023-01-12,14.0
Подрядчик3,146,Подразделение2,2023-01-12,13.0
Подрядчик3,147,Подразделение2,2023-01-12,13.0
Подрядчик3,156,Подразделение2,2023-01-12,13.0
Подрядчик3,157,Подразделение2,2023-01-12,14.0
Подрядчик3,158,Подразделение2,2023-01-12,13.0
Подрядчик3,160,Подразделение2,2023-01-12,13.0
Подрядчик3,164,Подразделение2,2023-01-12,13.0
Подрядчик3,165,Подразделение2,2023-01-12,14.0
Подрядчик3,168,Подразделение2,2023-01-12,2.0
Подрядчик3 ПРР,180,Подразделение2,2023-01-12,11.0
Подрядчик5,188,Подразделение2,2023-01-12,13.8
Подрядчик5,189,Подразделение2,2023-01-12,11.5
Подрядчик5,190,Подразделение2,2023-01-12,12.4
Подрядчик5,195,Подразделение2,2023-01-12,13.8
Подрядчик5,196,Подразделение2,2023-01-12,13.5
Подрядчик5,200,Подразделение2,2023-01-12,13.2
Подрядчик5,201,Подразделение2,2023-01-12,11.0
Подрядчик5,208,Подразделение2,2023-01-12,13.9
Подрядчик5,218,Подразделение2,2023-01-12,13.8
Подрядчик5,222,Подразделение2,2023-01-12,11.0
Подрядчик5,223,Подразделение2,2023-01-12,12.2
Подрядчик5,226,Подразделение2,2023-01-12,11.6
Подрядчик5,229,Подразделение2,2023-01-12,13.0
Подрядчик5,231,Подразделение2,2023-01-12,12.6
Подрядчик5,232,Подразделение2,2023-01-12,13.8
Подрядчик5,237,Подразделение2,2023-01-12,12.0
Подрядчик5,241,Подразделение2,2023-01-12,13.3
Подрядчик5,242,Подразделение2,2023-01-12,11.5
Подрядчик5,246,Подразделение2,2023-01-12,13.0
Подрядчик5 ПРР,250,Подразделение2,2023-01-12,11.0
Подрядчик1,20,Подразделение1,2023-01-13,9.9
Подрядчик1,30,Подразделение1,2023-01-13,10.9
Подрядчик1,51,Подразделение1,2023-01-13,10.7
Подрядчик1,64,Подразделение1,2023-01-13,11.6
Подрядчик1,66,Подразделение1,2023-01-13,11.0
Подрядчик1,77,Подразделение1,2023-01-13,9.8
Подрядчик1,104,Подразделение1,2023-01-13,10.8
Подрядчик1,108,Подразделение1,2023-01-13,11.3
Подрядчик1,129,Подразделение1,2023-01-13,11.0
Подрядчик1,138,Подразделение1,2023-01-13,11.6
Подрядчик1,145,Подразделение1,2023-01-13,9.3
Подрядчик1,153,Подразделение1,2023-01-13,10.4
Подрядчик1,166,Подразделение1,2023-01-13,9.0
Подрядчик1,169,Подразделение1,2023-01-13,10.5
Подрядчик1,173,Подразделение1,2023-01-13,11.0
Подрядчик3,198,Подразделение1,2023-01-13,9.6
Подрядчик3,199,Подразделение1,2023-01-13,10.9
Подрядчик3,200,Подразделение1,2023-01-13,11.1
Подрядчик3,201,Подразделение1,2023-01-13,11.6
Подрядчик3,202,Подразделение1,2023-01-13,11.7
Подрядчик3,203,Подразделение1,2023-01-13,11.1
Подрядчик3,205,Подразделение1,2023-01-13,10.8
Подрядчик3,206,Подразделение1,2023-01-13,11.0
Подрядчик3,210,Подразделение1,2023-01-13,9.3
Подрядчик3,211,Подразделение1,2023-01-13,11.4
Подрядчик3,212,Подразделение1,2023-01-13,10.6
Подрядчик3,213,Подразделение1,2023-01-13,11.4
Подрядчик3,214,Подразделение1,2023-01-13,11.2
Подрядчик3,215,Подразделение1,2023-01-13,10.3
Подрядчик3,225,Подразделение1,2023-01-13,11.3
Подрядчик3,227,Подразделение1,2023-01-13,11.8
Подрядчик3,228,Подразделение1,2023-01-13,10.7
Подрядчик3,232,Подразделение1,2023-01-13,10.1
Подрядчик3,236,Подразделение1,2023-01-13,9.4
Подрядчик3,239,Подразделение1,2023-01-13,11.4
Подрядчик3,241,Подразделение1,2023-01-13,11.3
Подрядчик3,242,Подразделение1,2023-01-13,11.4
Подрядчик3,245,Подразделение1,2023-01-13,10.7
Подрядчик3,248,Подразделение1,2023-01-13,8.8
Подрядчик3,253,Подразделение1,2023-01-13,11.5
Подрядчик3,255,Подразделение1,2023-01-13,11.4
